#	KIAH	1969-06-01T12:00:00+00:00	2017-05-17T04:53:00+00:00
# Potentially problematic gaps: 32
1969-12-14 15:00:00+00:00	1969-12-15 00:00:00+00:00	0 days 09:00:00
1972-08-07 15:00:00+00:00	1972-08-08 00:00:00+00:00	0 days 09:00:00
1969-11-30 15:00:00+00:00	1969-12-01 00:00:00+00:00	0 days 09:00:00
1969-12-01 15:00:00+00:00	1969-12-02 00:00:00+00:00	0 days 09:00:00
1969-12-02 15:00:00+00:00	1969-12-03 00:00:00+00:00	0 days 09:00:00
1969-12-03 15:00:00+00:00	1969-12-04 00:00:00+00:00	0 days 09:00:00
1971-08-31 12:00:00+00:00	1971-08-31 21:00:00+00:00	0 days 09:00:00
1970-08-11 15:00:00+00:00	1970-08-12 00:00:00+00:00	0 days 09:00:00
2008-09-13 11:53:00+00:00	2008-09-13 18:53:00+00:00	0 days 07:00:00
1971-09-04 15:00:00+00:00	1971-09-04 21:00:00+00:00	0 days 06:00:00
1969-12-11 18:00:00+00:00	1969-12-12 00:00:00+00:00	0 days 06:00:00
1970-09-17 15:00:00+00:00	1970-09-17 21:00:00+00:00	0 days 06:00:00
1971-03-30 09:00:00+00:00	1971-03-30 15:00:00+00:00	0 days 06:00:00
1971-07-27 15:00:00+00:00	1971-07-27 21:00:00+00:00	0 days 06:00:00
1971-07-30 15:00:00+00:00	1971-07-30 21:00:00+00:00	0 days 06:00:00
1969-12-10 18:00:00+00:00	1969-12-11 00:00:00+00:00	0 days 06:00:00
1971-09-28 18:00:00+00:00	1971-09-29 00:00:00+00:00	0 days 06:00:00
1969-08-23 15:00:00+00:00	1969-08-23 21:00:00+00:00	0 days 06:00:00
1971-10-24 18:00:00+00:00	1971-10-25 00:00:00+00:00	0 days 06:00:00
1971-11-11 18:00:00+00:00	1971-11-12 00:00:00+00:00	0 days 06:00:00
1971-12-20 18:00:00+00:00	1971-12-21 00:00:00+00:00	0 days 06:00:00
1972-03-18 09:00:00+00:00	1972-03-18 15:00:00+00:00	0 days 06:00:00
1972-07-04 15:00:00+00:00	1972-07-04 21:00:00+00:00	0 days 06:00:00
1972-07-14 15:00:00+00:00	1972-07-14 21:00:00+00:00	0 days 06:00:00
1972-08-09 15:00:00+00:00	1972-08-09 21:00:00+00:00	0 days 06:00:00
1972-08-11 15:00:00+00:00	1972-08-11 21:00:00+00:00	0 days 06:00:00
1972-08-12 15:00:00+00:00	1972-08-12 21:00:00+00:00	0 days 06:00:00
1972-09-21 18:00:00+00:00	1972-09-22 00:00:00+00:00	0 days 06:00:00
1972-10-16 18:00:00+00:00	1972-10-17 00:00:00+00:00	0 days 06:00:00
1972-11-16 18:00:00+00:00	1972-11-17 00:00:00+00:00	0 days 06:00:00
1996-06-01 01:00:00+00:00	1996-06-01 06:00:00+00:00	0 days 05:00:00
2008-12-13 03:53:00+00:00	2008-12-13 07:53:00+00:00	0 days 04:00:00
